cafeno,name,address,business_hours,tel,thumb
103432,도레도레 영등포타임스퀘어점,서울 영등포구 영중로 15 지하1층,매일 10:30 ~ 23:00,02-2634-8890,/home/data/thumb_img/img103432.jpg
103433,콜렉티보 타임스퀘어점,서울 영등포구 영중로 15 3층,,02-2678-5221,/home/data/thumb_img/img103433.jpg
103438,챔피언,서울 영등포구 영중로 15 타임스퀘어 4층,매일 10:30 ~ 22:00,02-2631-0973,/home/data/thumb_img/default9.jpg
103442,스트릿츄러스 타임스퀘어점,서울 영등포구 영중로 15 4층,,,/home/data/thumb_img/img103442.jpg
103445,팥고당 타임스퀘어 영등포점,서울 영등포구 영중로 15 1층,,,/home/data/thumb_img/default5.jpg
103446,커피니 타임스퀘어점,서울 영등포구 영중로 15 B동 1층,영업시간 토 08:00 ~ 15:00,02-2677-1325,/home/data/thumb_img/default1.jpg
103447,이탈리코,서울 영등포구 영등포동4가 441-10,,,/home/data/thumb_img/default9.jpg
103450,마치마치 신세계타임스퀘어점,서울 영등포구 영중로 15 신세계타임스퀘어점 지하1층,금~일 11:00 ~ 20:30,02-2639-4210,/home/data/thumb_img/img103450.jpg
103458,스무디킹 영등포타임스퀘어점,서울 영등포구 영중로 15 4층,매일 10:30 ~ 22:00,02-2638-2650,/home/data/thumb_img/default9.jpg
103465,당옥 영등포타임스퀘어점,서울 영등포구 영중로 15 1층,,,/home/data/thumb_img/img103465.jpg
103466,리스트레또,서울 영등포구 영신로34길 34,,02-2634-5890,/home/data/thumb_img/img103466.jpg
103473,엘리스커피하우스,서울 영등포구 영중로4길 1,,02-2634-9333,/home/data/thumb_img/img103473.jpg
103475,열매커피숍,서울 영등포구 영등포로 167,,02-2632-6644,/home/data/thumb_img/default7.jpg
103478,이그제큐티브라운지,서울 영등포구 영중로 15,,02-2638-3066,/home/data/thumb_img/img103478.jpg
103485,에그탐탐,서울 영등포구 영중로 21,,,/home/data/thumb_img/img103485.jpg
103486,제이니씨 영등포역점,서울 영등포구 영신로24길 18-1,,02-2633-6824,/home/data/thumb_img/default4.jpg
103496,유정커피숍,서울 영등포구 영신로37길 10,,02-2632-2420,/home/data/thumb_img/default7.jpg
103497,카페비크리스,서울 영등포구 영등포로 147,,02-2677-0530,/home/data/thumb_img/default3.jpg
103498,할리스커피 에벤에셀빌딩점,서울 영등포구 영중로 8-1,"토,일 09:00 ~ 23:00",02-2069-0773,/home/data/thumb_img/img103498.jpg
103500,대흥다방,서울 영등포구 영등포로27길 11-1,,,/home/data/thumb_img/default3.jpg
103505,클릭,서울 영등포구 영중로3길 6,,02-2632-7676,/home/data/thumb_img/default3.jpg
103506,카페에뚜,서울 영등포구 영신로40길 18 윤성타워텔 1층,,02-2069-1990,/home/data/thumb_img/default1.jpg
103519,카페2,서울 영등포구 영등포로 201 2층,,,/home/data/thumb_img/default3.jpg
103520,탐앤탐스 영등포시장역점,서울 영등포구 영중로 58 1층,수~토 07:00 ~ 03:00,02-2636-4565,/home/data/thumb_img/img103520.jpg
103528,행운까페,서울 영등포구 영등포로25길 8-3,,,/home/data/thumb_img/default5.jpg
103533,달다롱,서울 영등포구 당산로16길 25,,02-2675-9192,/home/data/thumb_img/default6.jpg
103534,수만화카페,서울 영등포구 영신로19길 7 지하 1층,,,/home/data/thumb_img/img103534.jpg
103541,더 팬 신세계 영등포점,서울 영등포구 영중로 9 신세계백화점 B1,매일 10:30 ~ 20:00,,/home/data/thumb_img/default3.jpg
103543,대왕커피,서울 영등포구 영중로 9 신세계백화점 지하1층,,,/home/data/thumb_img/default7.jpg
103544,데니스 영등포점,서울 영등포구 경인로 849 2층,매일 10:00 ~ 24:00,02-2679-8119,/home/data/thumb_img/img103544.jpg
103545,커피온리,서울 영등포구 영중로 2,,070-8800-6900,/home/data/thumb_img/default6.jpg
103548,카페콩,서울 영등포구 영중로 5,,,/home/data/thumb_img/default10.jpg
103551,서울하우징랩,서울 영등포구 영신로 183 1층,영업시간 토 09:00 ~ 16:00,02-2135-5699,/home/data/thumb_img/img103551.jpg
103553,영원다방,서울 영등포구 영중로 65,,02-633-8438,/home/data/thumb_img/default9.jpg
103558,PHIL COFFEE,서울 영등포구 영중로 12,,,/home/data/thumb_img/img103558.jpg
103562,글로리아하우스,서울 영등포구 영등포로 219,,,/home/data/thumb_img/default2.jpg
103575,G커피샵,서울 영등포구 영중로 54,,02-2675-7863,/home/data/thumb_img/default1.jpg
103587,쥬씨 영등포시장역점,서울 영등포구 영중로 68,,,/home/data/thumb_img/default7.jpg
103588,보까,서울 영등포구 당산로20길 9-4,"토,일 12:00 ~ 22:00",070-8229-2554,/home/data/thumb_img/img103588.jpg
103589,엔제리너스 롯데시네영등포점,서울 영등포구 경인로 846,매일 10:00 ~ 22:00,02-2670-8321,/home/data/thumb_img/default6.jpg
103591,이디야커피 영등포구청점,서울 영등포구 당산로 110 서울빌딩 104,"토,일 10:00 ~ 22:00",02-2068-6055,/home/data/thumb_img/default8.jpg
103598,카페리앙 영등포점,서울 영등포구 경인로 846,,02-2630-6963,/home/data/thumb_img/img103598.jpg
103604,서울다방,서울 영등포구 영등포로 109,,,/home/data/thumb_img/default4.jpg
103607,홍스커피,서울 영등포구 영등포로 109,,070-7139-5190,/home/data/thumb_img/default5.jpg
103611,이스트우드,서울 영등포구 도신로17길 6,매일 09:00 ~ 22:00,070-4459-0103,/home/data/thumb_img/img103611.jpg
103613,커피디셈버 당산점,서울 영등포구 당산로28길 10 1층,매일 08:00 ~ 22:00,,/home/data/thumb_img/img103613.jpg
103615,뽕다방,서울 영등포구 당산로28길 5-1,,02-2670-0451,/home/data/thumb_img/default6.jpg
103616,바랑커피숖,서울 영등포구 경인로 846,,,/home/data/thumb_img/default7.jpg
103618,커피마마 영등포점,서울 영등포구 영신로17길 8,,02-842-8567,/home/data/thumb_img/default8.jpg
103619,카페버킷리스트,서울 영등포구 선유로22길 7 1층,월~토 10:00 ~ 20:30,02-6465-6862,/home/data/thumb_img/img103619.jpg
103622,스타벅스 영등포KT점,서울 영등포구 영중로 119,토 08:00 ~ 22:30,1522-3232,/home/data/thumb_img/img103622.jpg
103624,커피토리,서울 영등포구 영등포로 106 102동 211호,,070-7591-4114,/home/data/thumb_img/default10.jpg
103629,아메리칸트레일러 영등포점,서울 영등포구 경인로 846 롯데백화점 영등포점 지하1층,,,/home/data/thumb_img/default1.jpg
103631,하니앤손스,서울 영등포구 영중로27길 4-2 1층,,070-8864-8880,/home/data/thumb_img/img103631.jpg
103634,당산동커피,서울 영등포구 영등포로19길 25-1 1층,,02-2678-4680,/home/data/thumb_img/img103634.jpg
103636,카페노버든,서울 영등포구 당산로31길 25 2층 201호,,,/home/data/thumb_img/img103636.jpg
103641,히트7080,서울 영등포구 영등포로 231-1 2층,,,/home/data/thumb_img/default3.jpg
103642,아리스타커피 영등포유통상가점,서울 영등포구 영등포로 109 영등포유통상가 4층 제 16-2호,,02-2631-5300,/home/data/thumb_img/default9.jpg
103643,차호로록,서울 영등포구 국회대로36길 3,매일 11:00 ~ 21:00,02-2676-4689,/home/data/thumb_img/img103643.jpg
103646,코코빈스,서울 영등포구 국회대로 568,"토,일 09:00 ~ 24:00",02-2637-3827,/home/data/thumb_img/img103646.jpg
103647,펀토리하우스 영등포리마크빌점,서울 영등포구 영중로 119 리마크발 2층,매일 11:00 ~ 19:00,02-2677-2952,/home/data/thumb_img/img103647.jpg
103653,이디야커피 영등포로터리점,서울 영등포구 영등포로 272,매일 07:30 ~ 22:30,02-3667-3389,/home/data/thumb_img/default4.jpg
103656,백스트로크,서울 영등포구 가마산로61나길 11 1층 101호,,,/home/data/thumb_img/img103656.jpg
103657,투썸플레이스 신도림디큐브시티점,서울 구로구 경인로 662 현대백화점 2층,매일 09:00 ~ 24:00,02-2210-9233,/home/data/thumb_img/img103657.jpg
103658,커피벨,서울 영등포구 영등포로 109,,,/home/data/thumb_img/default5.jpg
103664,게이트커피,서울 영등포구 도영로 23 정남빌딩,매일 08:00 ~ 24:00,,/home/data/thumb_img/img103664.jpg
103665,풀잎커피숍,서울 영등포구 영등포로19길 23,,02-676-0974,/home/data/thumb_img/default2.jpg
103667,덕수다방,서울 영등포구 당산로30길 3,,02-677-2784,/home/data/thumb_img/default8.jpg
103669,커피온리 영등포구청역점,서울 영등포구 당산로 134-1 1층,,,/home/data/thumb_img/img103669.jpg
103670,카페인중독 영등포점,서울 영등포구 국회대로44길 7-4,,02-2636-4761,/home/data/thumb_img/img103670.jpg
103671,예일타운커피랩,서울 영등포구 국회대로 549 1층,토 09:00 ~ 20:00,02-2679-5549,/home/data/thumb_img/img103671.jpg
103672,카페베네 영등포구청점,서울 영등포구 당산로 138,토 08:00 ~ 01:00,02-2672-6232,/home/data/thumb_img/default6.jpg
103680,소울드립,서울 영등포구 당산로 135 1층,,02-2636-4248,/home/data/thumb_img/img103680.jpg
103684,셀렉토커피 영등포아크로타워점,서울 영등포구 국회대로54길 10 아크로타워스퀘어 상가 11동 3호,매일 08:00 ~ 22:00,02-2068-1433,/home/data/thumb_img/img103684.jpg
103685,베러댄와플 영등포동점,서울 영등포구 국회대로54길 10 상가4동 1층 1호,,02-2677-0715,/home/data/thumb_img/img103685.jpg
103686,이디야커피 도림사거리점,서울 영등포구 도림로 326,"토,일 10:00 ~ 22:00",02-6015-3292,/home/data/thumb_img/default9.jpg
103695,끼끼몽,서울 영등포구 도영로 66,,,/home/data/thumb_img/default3.jpg
103699,필링,서울 영등포구 당산로 110 2층,,02-2675-6285,/home/data/thumb_img/default8.jpg
103700,카페스토리웨이,서울 영등포구 국회대로 612 코레일유통본사사옥 1층,,,/home/data/thumb_img/img103700.jpg
103701,커피빈 디큐브시티점,서울 구로구 경인로 662 4층,매일 11:00 ~ 23:00,02-2210-9484,/home/data/thumb_img/img103701.jpg
103705,카페즐겨찾기,서울 영등포구 양산로 103,,,/home/data/thumb_img/default2.jpg
103711,너와마실,서울 영등포구 문래북로 35 1층,,02-2637-5676,/home/data/thumb_img/img103711.jpg
103714,버드아뜰리에,서울 영등포구 도신로 114 하나빌딩 2층,,02-6082-9513,/home/data/thumb_img/img103714.jpg
103715,스타벅스 현대디큐브2F점,서울 구로구 경인로 662,금~일 11:00 ~ 21:30,1522-3232,/home/data/thumb_img/img103715.jpg
103717,임태희커피랩,서울 영등포구 국회대로54길 10 아크로타워스퀘어상가 8동 3-1호,,02-3667-7442,/home/data/thumb_img/default4.jpg
103718,보은하다,서울 구로구 경인로67길 23 신도림2차푸르지오 상가동 101-127호,월~토 10:30 ~ 23:00,,/home/data/thumb_img/img103718.jpg
103724,7080라이브추억여행,서울 영등포구 영등포로 260-2,,,/home/data/thumb_img/default1.jpg
103727,룽고카페,서울 구로구 경인로67길 23 대우푸르지오2차상가 1층 117호,매일 07:00 ~ 01:00,02-2677-7158,/home/data/thumb_img/img103727.jpg
103734,카페아베마리아,서울 영등포구 당산로28길 11,,,/home/data/thumb_img/default5.jpg
103736,윈첼커피숍,서울 영등포구 영등포동2가 175,,02-2671-5511(팩스),/home/data/thumb_img/default8.jpg
103739,코코빈스,서울 영등포구 국회대로53길 28,,02-3667-3827,/home/data/thumb_img/img103739.jpg
103744,이디야커피 당산버드나루점,서울 영등포구 버드나루로 87 미진오피스텔 102호,"토,일 09:00 ~ 22:00",02-2678-7740,/home/data/thumb_img/img103744.jpg
103745,더앨리 현대백화점 디큐브시티점,서울 구로구 경인로 662 지하2층,"토,일 11:00 ~ 22:00",02-2210-9194,/home/data/thumb_img/img103745.jpg
103746,주택커피견과로운생활,서울 영등포구 국회대로44길 7-4,,,/home/data/thumb_img/default7.jpg
103750,밀탑 현대백화점디큐브시티점,서울 구로구 경인로 662 5층 별관,매일 11:00 ~ 22:00,,/home/data/thumb_img/img103750.jpg
103759,카페라온아띠,서울 영등포구 양산로 103,,02-865-2308,/home/data/thumb_img/img103759.jpg
103764,아리스타커피 영등포구청점,서울 영등포구 당산로31길 13,,02-711-8600,/home/data/thumb_img/default8.jpg
103767,카페비플러스,서울 영등포구 영중로33길 11,,,/home/data/thumb_img/default7.jpg
103769,파스쿠찌 디큐브아트센터점,서울 구로구 경인로 662 디큐브아트센터 7층,매일 08:00 ~ 22:00,02-2211-3070,/home/data/thumb_img/default7.jpg
103774,문화커피숍,서울 영등포구 당산로32길 14,,02-2677-8987,/home/data/thumb_img/default7.jpg
103775,팬더다방,서울 영등포구 국회대로54길 39,,02-2633-7970,/home/data/thumb_img/default5.jpg
103779,동연커피숍,서울 영등포구 도신로 65,,02-841-8697,/home/data/thumb_img/default10.jpg
103789,크레페드림 노량진점,서울 동작구 노량진로10길 26,,02-815-9279,/home/data/thumb_img/img103789.jpg
103798,이디야커피 노량진CTS점,서울 동작구 노량진로 110,매일 07:00 ~ 22:00,02-814-7475,/home/data/thumb_img/default9.jpg
103800,비타민카페 노량진점,서울 동작구 노량진로8길 18 1층,,02-871-4128,/home/data/thumb_img/img103800.jpg
103801,밍구네다방,서울 동작구 노량진로6길 2 1층,,,/home/data/thumb_img/img103801.jpg
103806,커피반점,서울 동작구 등용로14길 65 1층,,,/home/data/thumb_img/img103806.jpg
103810,코너빈커피,서울 동작구 장승배기로 96-2 2층,월~토 10:00 ~ 23:00,070-8782-5406,/home/data/thumb_img/img103810.jpg
103819,퓨얼리데카던트 노량진점,서울 동작구 노량진로 123 9호선 노량진역 내,,02-825-0448,/home/data/thumb_img/img103819.jpg
103821,커피레터,서울 동작구 노량진로 100 1층,,02-813-5009,/home/data/thumb_img/img103821.jpg
103829,커피안나벨,서울 동작구 등용로14길 82,,,/home/data/thumb_img/default2.jpg
103832,빈스바네스 노량진점,서울 동작구 등용로14길 77,,02-3280-5953,/home/data/thumb_img/default3.jpg
103839,커피베이 대방동점,서울 동작구 등용로 74 2층,,02-813-3847,/home/data/thumb_img/img103839.jpg
103841,커피팩토리쏘 마을점,서울 동작구 등용로 91 1층,,02-824-5501,/home/data/thumb_img/img103841.jpg
103843,초록상어,서울 동작구 상도로26길 14,"토,일 11:00 ~ 22:00",,/home/data/thumb_img/img103843.jpg
103852,더치앤빈 장승배기역점,서울 동작구 상도로 153,매일 10:00 ~ 24:00,02-817-5353,/home/data/thumb_img/img103852.jpg
103853,레미제라블,서울 동작구 상도로 180 2층,,02-816-8697,/home/data/thumb_img/default10.jpg
103859,커피요정,서울 동작구 노량진로14길 18 1층,토 07:00 ~ 19:30,02-823-8263,/home/data/thumb_img/img103859.jpg
103861,비브,서울 동작구 등용로 93,,,/home/data/thumb_img/default8.jpg
103886,카페오렌지,서울 동작구 상도로26길 18,,,/home/data/thumb_img/default5.jpg
103888,블론드커피,서울 동작구 노량진로 140 메가스터디타워 1층 111호,,02-815-9975,/home/data/thumb_img/img103888.jpg
103892,더블샷,서울 동작구 노량진로14길 18,,,/home/data/thumb_img/default10.jpg
103898,해피트리,서울 동작구 상도로30길 40,,,/home/data/thumb_img/default6.jpg
103902,콘레드커피,서울 동작구 만양로14가길 4 1층,,02-822-6804,/home/data/thumb_img/img103902.jpg
103906,카페브런디,서울 동작구 만양로 87-1,,,/home/data/thumb_img/img103906.jpg
103912,에이치오엠,서울 동작구 노량진로14길 21,,,/home/data/thumb_img/default6.jpg
103921,맹갱커피,서울 동작구 노량진로14가길 10,,,/home/data/thumb_img/img103921.jpg
103926,카페이타카,서울 동작구 장승배기로 56,,,/home/data/thumb_img/default4.jpg
103928,까르페디엠,서울 동작구 만양로14다길 4,,02-825-3679,/home/data/thumb_img/img103928.jpg
103932,비엔,서울 동작구 만양로14다길 17 1층,,,/home/data/thumb_img/img103932.jpg
103937,헤븐리가든,서울 동작구 상도로34길 11 1층,월~토 10:00 ~ 22:00,070-7677-9647,/home/data/thumb_img/img103937.jpg
103942,에이블,서울 동작구 노량진로16길 22,,070-8257-5835,/home/data/thumb_img/img103942.jpg
103944,커피에반하다 대방점,서울 동작구 노량진로 53 현대자동차서비스센터내,,02-890-9125,/home/data/thumb_img/default4.jpg
103945,카페밥네,서울 동작구 노량진로 146,,,/home/data/thumb_img/default3.jpg
103946,카페커피상상,서울 동작구 만양로14가길 7,,02-822-1600,/home/data/thumb_img/img103946.jpg
103953,블루브릭,서울 동작구 만양로8길 69 1층,,,/home/data/thumb_img/img103953.jpg
103954,호이차 노량진점,서울 동작구 노량진로16길 25 1층,,,/home/data/thumb_img/img103954.jpg
103959,놀숲 노량진점,서울 동작구 노량진로 176 지하1층,매일 11:00 ~ 24:00,02-817-8886,/home/data/thumb_img/img103959.jpg
